BusinessShortNumber,BusinessNumber,IdBill,einigungskonferenz,einigungskonferenz_ang,LegislativePeriodNumber,rounds,diff,DepartmentAbbreviation,DepartmentName,year,pol_diff,lsq,party_pol
22.042,20220042,53dd8105-5c02-4a6b-b713-af5601196305,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.044,20220044,d81e9d0d-dd3f-42b9-8d54-aeae007bab25,0,NA,51,3,1,EJPD,Justiz- und Polizeidepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.046,20220046,ea8ded15-61e6-4f9a-ac80-aead00a0a8f7,0,NA,51,5,3,EDI,Departement des Innern,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.047,20220047,04f0db19-02e3-4404-b83a-aeb300ceac71,0,NA,51,2,0,EJPD,Justiz- und Polizeidepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,0d9e06d8-6b1e-4e8c-82e9-aeb400c13d45,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,17837b38-a12c-496a-8ac8-aeb400bed96f,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,1e131c42-58b1-4e96-99da-aeb400be55a3,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,4984d42a-b41b-41e5-a645-aeb400bfe323,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,6667ff08-f947-4633-bee0-aeb400c2319d,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,6defd9bb-66bf-4839-a902-aeb400bf60a9,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,71ee5ddf-3cf6-4033-8f49-aeb400bdd5f6,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,787861e0-16a8-4d1f-8090-aeb400c0cb61,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,a68fc1d0-d0aa-48f3-b96f-aeb400bc9817,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,a79c9f73-e4f1-4ff6-97e8-aeb400c1b715,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,d0b9479e-c39d-4965-b90e-aeb400c0523f,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.048,20220048,f539eb38-cb15-498b-814d-aeb400bd4c09,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.051,20220051,891ae628-fbea-41ec-94f0-aed9011bdb54,0,NA,51,2,0,WBF,"Departement für Wirtschaft, Bildung und Forschung",2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.059,20220059,668f8e72-3a82-4393-904a-af1d00b28798,0,NA,51,2,0,EFD,Finanzdepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.060,20220060,e94949b1-e41c-403b-b27f-af1c00b91e32,0,NA,51,2,0,UVEK,"Departement für Umwelt, Verkehr, Energie und Kommunikation",2019,0.17555555555555558,0.18235682697853406,2.833333333333333
22.079,20220079,db8efde1-ccfc-4a9f-9109-af6200a90f90,0,NA,51,2,0,EJPD,Justiz- und Polizeidepartement,2019,0.17555555555555558,0.18235682697853406,2.833333333333333
23.018,20230018,7be85ed3-840f-484f-818e-af9c011470b3,0,NA,51,2,0,VBS,"Departement für Verteidigung, Bevölkerungsschutz und Sport",2019,0.17555555555555558,0.18235682697853406,2.833333333333333
88.014,19880014,66ca6bfa-9fed-44d0-895b-e87d8b6918fe,0,NA,NA,2,0,EDI,Departement des Innern,NA,NA,NA,NA
88.014,19880014,66ff981e-f593-40dd-80b3-a1bcf96ecda3,0,NA,43,2,0,EDI,Departement des Innern,1987,0.21651736945597555,0.16861940468930459,1.8333333333333333
90.021,19900021,2b47f65b-014d-41c4-8fe1-e3664b9257a9,0,NA,44,4,2,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
90.021,19900021,94727ac1-e172-4464-8fa2-30ddd7908281,0,NA,44,6,4,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
90.057,19900057,bf64127b-e3f1-4921-bdf1-38baf493d428,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
91.019,19910019,664d4bb2-baac-4d20-be41-f4d2bb262b05,0,NA,44,6,4,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
91.032,19910032,8389e6ed-53bf-4509-a8c8-fce31a36989b,0,NA,44,6,4,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
91.032,19910032,b342e9a9-cdde-4572-b95d-6d7ae2a031f9,0,NA,44,4,2,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
91.034,19910034,d8bceb95-b83d-497b-94ab-f6afb88fa62d,0,NA,44,6,4,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
91.045,19910045,c7748ed3-0245-468a-a5a0-a8514ac80e24,1,1,44,8,5,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
91.071,19910071,2d17fd7c-57bc-4f33-a45e-4cc188937069,1,1,44,8,5,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
92.070,19920070,92e0d90f-cf68-457d-a16f-9eda7a8b6613,0,NA,44,5,3,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
92.070,19920070,cc596eb6-49fd-46b4-b881-846e4bff5ffd,0,NA,45,4,2,EVD,Volkswirtschaftsdepartement,1995,0.31913043478260866,0.20199085915794515,2.1666666666666665
92.073,19920073,3b24481f-0ece-4c9a-826c-ac5279302999,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
92.073,19920073,5ef49b2d-b6c1-4f92-a3f9-935724366af2,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
92.082,19920082,1f9fed57-aaa5-4bc0-aeee-41edb538cd25,0,NA,44,4,2,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.021,19930021,0e869cc5-452a-4503-8e00-d5eb0dbd83a3,0,NA,44,2,0,EDA,Departement für auswärtige Angelegenheiten,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.021,19930021,a7e978df-f875-429d-bf35-f3e1287ddca6,0,NA,44,3,1,EDA,Departement für auswärtige Angelegenheiten,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.022,19930022,73019c51-1087-452d-aedc-acbfea9f1a04,0,NA,44,3,1,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.024,19930024,3137e4cc-f1c7-4b6f-993d-5175303c56ac,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.024,19930024,e5fc8755-284f-44e9-909e-455b4ad96f38,0,NA,44,5,3,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.025,19930025,f8411491-11c6-46b2-a746-aa4bdda3becb,0,NA,44,6,4,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.029,19930029,8acd8040-8d7c-443c-a17c-81cb0c71ba12,1,1,44,8,5,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.039,19930039,6e4bea62-a47c-4cc5-bd07-30e8b630c2a0,0,NA,44,4,2,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.039,19930039,95ee0143-ebb4-4cdd-a300-62d441543170,0,NA,44,4,2,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.042,19930042,150fed75-2c9e-4fc8-aab4-e9211e935cf9,0,NA,44,2,0,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.045,19930045,bcc0f3df-f98c-4a58-a006-6c355a0064d5,0,NA,44,4,2,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.049,19930049,612ab248-1a25-4a48-9ba5-0e9abd81339f,0,NA,44,4,2,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.053,19930053,9408ff82-7dae-4c26-a7bc-52286646ada5,0,NA,45,5,3,EDI,Departement des Innern,1995,0.31913043478260866,0.20199085915794515,2.1666666666666665
93.055,19930055,6e22f0bd-d9be-4fe3-924d-f4953ee11e25,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.057,19930057,8094fcdc-158b-4efd-96cd-943d76f584f2,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.058,19930058,0b065029-d1a8-4888-8dc5-810dd604b5db,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.061,19930061,d1fd646c-2169-47d6-9080-ca625bdfb90c,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.061,19930061,fb81a8d0-9eff-44f1-8f5c-1b6e73b87e35,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.063,19930063,73660620-0624-4758-a0a9-8d9c85d308d4,0,NA,44,3,1,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.063,19930063,a7d943e1-862d-4328-89ce-bd7fda9c9dc9,0,NA,44,3,1,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.066,19930066,0f08f990-d58e-48e9-99d4-28774e9a529e,0,NA,45,4,2,Bundesrat,Bundesrat,1995,0.31913043478260866,0.20199085915794515,2.1666666666666665
93.066,19930066,dd8df691-0548-4e0b-9857-c0cd6f524665,0,NA,44,3,1,Bundesrat,Bundesrat,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.067,19930067,b8f3d97b-4554-4c6e-a06b-5b6f76f0d363,0,NA,44,2,0,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.068,19930068,19d2468d-1101-4cb3-a475-e37f6b7a575c,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.072,19930072,1de0af94-ac24-4815-8e73-8a9f536898c2,0,NA,44,3,1,EMD,Militärdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.072,19930072,b22c1b6f-9dd5-4018-87bc-c7315c118a03,0,NA,44,2,0,EMD,Militärdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.072,19930072,c2e5da7e-8736-4cc0-a740-6968907240d3,0,NA,44,3,1,EMD,Militärdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.072,19930072,deddbc4d-0bb4-45bd-b2f3-e3d9ee1dad95,0,NA,44,4,2,EMD,Militärdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.073,19930073,76b19d82-848d-4d32-a8d3-28a4eca35c80,0,NA,44,3,1,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.074,19930074,d721463a-d266-4436-901d-ca172e8cf175,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.075,19930075,65cc3c8a-5a83-4073-ab2e-d32ed04e4261,1,1,44,8,5,BK,Bundeskanzlei,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.077,19930077,1c38c3c4-b39b-4a07-94e7-7d3614f94a40,0,NA,44,3,1,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.077,19930077,79370088-9dbb-4fe1-9f3e-751b19d19102,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.077,19930077,b3d2ceb1-e058-4a80-8276-b2f4c340e15c,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.078,19930078,10ccc150-3292-4acc-a2b3-cfb70c359484,0,NA,44,4,2,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.078,19930078,498994bb-419c-4ef2-a5de-c83a67a895ab,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.078,19930078,6c25d7d3-8cbd-4055-becf-6d065d7ac1bc,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.078,19930078,b02e16f8-198d-4589-87d1-7b46b22fe73b,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.078,19930078,ca0455dc-5719-4d80-b93c-8bb69ad49c2e,0,NA,44,3,1,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.079,19930079,5f1a9d1a-3330-4a08-bcd9-552372146aa2,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.080,19930080,0c3fe4a8-3016-4387-a302-43d96d2b4e15,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.081,19930081,9d7be9cb-7b3d-46ea-a285-9e73cd07b711,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.085,19930085,f79719f3-21bf-434f-a968-52f3ffe3ade1,0,NA,44,2,0,EDA,Departement für auswärtige Angelegenheiten,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.086,19930086,4c2f598b-9f1c-4a78-9ac3-f46bb3e03be9,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.087,19930087,ca4c3e53-72ad-402d-84ca-7598f1e47dfe,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.088,19930088,7f6c9f09-6981-4b27-b60a-9bdea5fa9f61,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.090,19930090,94ef1978-3435-4dc1-ab9f-2db656bb458e,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.091,19930091,901736e3-d4c7-4563-9aed-580dfe6714b4,0,NA,44,5,3,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.092,19930092,30615fb8-5101-400a-aeac-c6655e3ff230,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.093,19930093,698d6533-246b-43e2-8807-9bb7b117ade1,0,NA,44,2,0,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.094,19930094,0db53a74-6e28-4202-a230-888c630fa8a9,0,NA,44,2,0,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.095,19930095,100330ca-07a0-4c69-943d-d42b8978463e,1,1,44,8,5,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.096,19930096,f508531a-8686-4146-8161-5842539e341c,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.097,19930097,de953a76-03f3-4ecd-97d7-276e71aa80b7,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.122,19930122,998283f6-5458-41c9-9eb9-53dc4caebead,0,NA,44,4,2,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
93.128,19930128,a7574c8a-e6aa-4de6-a242-bdcb6eadc58a,0,NA,44,5,3,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.002,19940002,ab0a7310-710f-4e04-ac0e-4d16751e81e3,0,NA,44,2,0,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.002,19940002,d708516d-1086-449b-b278-adacb3fa93e9,0,NA,44,2,0,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.002,19940002,e329e8cf-b05c-4de3-8eff-aec2d824e2ec,0,NA,44,3,1,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.005,19940005,c4eb50f5-825b-45a9-b6b1-24fd97a83316,0,NA,44,3,1,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.006,19940006,7145d35c-7a34-4e02-b735-a2f8011a4577,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.007,19940007,259db7a0-eccd-4450-93d5-73ca277d8438,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.007,19940007,4eb975f3-e3eb-4885-a8bb-344014e7951c,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.007,19940007,5108bf13-7e91-46d8-a99b-17a472ad7c1f,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.007,19940007,70f606aa-b503-4cbe-9e6d-0fb732d7d949,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.007,19940007,7ce796ff-e13f-4de2-873f-f33e467a4393,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.007,19940007,9f5bf8bd-442b-47dd-a6b6-b6dbe29c3391,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.007,19940007,e20ab056-a152-4d91-b2ae-69570ed0586b,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.007,19940007,e40da885-5447-4cb4-99cc-c3b41c4629c6,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.008,19940008,69e170c0-fb1a-487d-826d-5a90dfee79cc,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.011,19940011,31b9a5a5-c36e-44b7-9aa1-8bc1411e522f,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.011,19940011,90d7901a-1edf-45b6-a053-cb773823f1fa,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.012,19940012,60c6f6db-67cb-4319-9090-80d1924514e0,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.013,19940013,47e780ac-b481-4f4d-8085-7992edf1fcce,0,NA,45,5,3,EVD,Volkswirtschaftsdepartement,1995,0.31913043478260866,0.20199085915794515,2.1666666666666665
94.014,19940014,56ebf412-5c50-4f12-bd3e-5a8969406cdc,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.015,19940015,98d31fbb-2d84-4b98-9303-37057f4ecf01,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.016,19940016,4f86f64a-7c98-4b40-947b-fae6576b9285,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.017,19940017,03e1e71b-8a9f-4571-b962-ae9b4c4145a5,0,NA,44,2,0,Bundesrat,Bundesrat,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.018,19940018,64783746-4f56-4a28-98fa-6a8831e35237,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.018,19940018,f515eafb-3405-4c08-a3e2-14b81dfae8f7,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.019,19940019,eb210097-e2f4-40bc-ba73-e9220c8031a0,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.020,19940020,4b8482a9-5bb3-42a6-81ac-46b909462ae8,0,NA,44,2,0,Bundesrat,Bundesrat,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.020,19940020,d5133fd6-4c8b-47cb-848d-7e3823a4a537,0,NA,44,2,0,Bundesrat,Bundesrat,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.021,19940021,8c96bb16-415d-4bcd-b010-fb1ff9f531f9,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.022,19940022,48c18cc1-d4d1-4353-94b9-c7eef33b8438,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.022,19940022,53e8fc8a-140d-4a11-84ef-8c091b12acfa,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.023,19940023,515dfca9-9a89-4c0f-b209-aeab3a7fab2c,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.024,19940024,89893329-11ab-4173-a696-c92bbb312ba7,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.024,19940024,f39521ab-e3ca-43c2-a393-8be9c31c1860,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.025,19940025,c524e370-e68f-464b-ac04-179c514347a3,0,NA,44,4,2,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.028,19940028,6b33fad1-2be5-4e5c-8e48-491960f6ab95,0,NA,45,2,0,EJPD,Justiz- und Polizeidepartement,1995,0.31913043478260866,0.20199085915794515,2.1666666666666665
94.028,19940028,9403418d-3e4a-43ab-9478-a506c6647b75,0,NA,45,6,4,EJPD,Justiz- und Polizeidepartement,1995,0.31913043478260866,0.20199085915794515,2.1666666666666665
94.029,19940029,77778739-5ad2-43da-bc86-fa21cc41f0cd,0,NA,44,5,3,EDA,Departement für auswärtige Angelegenheiten,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.031,19940031,2ebe9bab-6499-408d-a9d7-e570348e6bc4,0,NA,44,2,0,EMD,Militärdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.032,19940032,d9a2d6a4-4449-4f10-a801-adfe904bb635,0,NA,44,4,2,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.033,19940033,68dc6c4d-9910-4550-81d1-0fb8b3c2ec41,0,NA,44,3,1,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.035,19940035,a7a62c34-7db7-46e5-ab78-e151a77e4134,0,NA,44,4,2,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.036,19940036,f6a357dc-fd88-4a9b-81c9-08c2cb1d11bb,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.037,19940037,91735c1a-c27a-42e2-a005-64d7084d97ea,0,NA,44,2,0,EDA,Departement für auswärtige Angelegenheiten,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.037,19940037,c09c9165-a87a-4c2f-bbff-8d541be67a59,0,NA,44,2,0,EDA,Departement für auswärtige Angelegenheiten,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.039,19940039,1c5218cf-22e5-4c2a-aad4-96580e2ccb38,0,NA,44,5,3,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.039,19940039,43debe42-ad71-4a35-ac5e-68caa71dc902,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.039,19940039,4497f113-1e70-4a7a-b663-46cb68ef42fb,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.039,19940039,82479aa1-ebaa-48da-9566-ca44c5529025,0,NA,44,5,3,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.039,19940039,bb053781-1949-42a6-b8d3-5bd54943fc05,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.039,19940039,f59de571-1618-4042-97f6-933f33d4b6f0,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.040,19940040,987fb78b-deef-40fc-a95a-1cfc6e3c69cc,0,NA,44,2,0,EDI,Departement des Innern,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.041,19940041,4820b8b1-b963-4d4a-8493-ce960840d8e6,0,NA,44,2,0,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.042,19940042,d31c312c-6f9a-4797-9dc9-a05358ccf2f4,0,NA,44,3,1,EVED,Verkehrs- und Energiewirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.043,19940043,3df174f5-c37c-4967-8977-5d95361c3752,0,NA,44,2,0,EFD,Finanzdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.044,19940044,f67fb17d-8185-4f5e-abae-c69f5adb129f,0,NA,44,2,0,EJPD,Justiz- und Polizeidepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.045,19940045,3bf2116f-3d28-484b-bc96-c192f09212b1,0,NA,44,2,0,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
94.046,19940046,e72794f4-fd86-4eaf-9619-69b0279dfb6a,0,NA,44,3,1,EVD,Volkswirtschaftsdepartement,1991,0.32147562582345185,0.206010692137079,2.1666666666666665
